1, 0, 0, 0.99179, 0.127877, 0.000128228, 0.967295, 0.253655, 0.000256457, 0.926917, 0.375267, 0.000384685, 0.871319, 0.490718, 0.000512913, 0.801414, 0.598111, 0.000641141, 0.718349, 0.695683, 0.00076937, 0.62349, 0.781831, 0.000897598, 0.518393, 0.855143, 0.00102583, 0.404783, 0.914413, 0.00115405, 0.284528, 0.958668, 0.00128228, 0.1596, 0.987182, 0.00141051, 0.0320516, 0.999486, 0.00153874, -0.096023, 0.995379, 0.00166697, -0.222521, 0.974928, 0.0017952, -0.345365, 0.938468, 0.00192342, -0.462538, 0.886599, 0.00205165, -0.572117, 0.820172, 0.00217988, -0.672301, 0.740278, 0.00230811, -0.761446, 0.648228, 0.00243634, -0.838088, 0.545535, 0.00256457, -0.900969, 0.433884, 0.00269279, -0.949056, 0.315108, 0.00282102, -0.981559, 0.191159, 0.00294925, -0.997945, 0.0640702, 0.00307748, -0.997945, -0.0640702, 0.00320571, -0.981559, -0.191159, 0.00333394, -0.949056, -0.315108, 0.00346216, -0.900969, -0.433884, 0.00359039, -0.838088, -0.545535, 0.00371862, -0.761446, -0.648228, 0.00384685, -0.672301, -0.740278, 0.00397508, -0.572117, -0.820172, 0.0041033, -0.462538, -0.886599, 0.00423153, -0.345365, -0.938468, 0.00435976, -0.222521, -0.974928, 0.00448799, -0.096023, -0.995379, 0.00461622, 0.0320516, -0.999486, 0.00474445, 0.1596, -0.987182, 0.00487267, 0.284528, -0.958668, 0.0050009, 0.404783, -0.914413, 0.00512913, 0.518393, -0.855143, 0.00525736, 0.62349, -0.781831, 0.00538559, 0.718349, -0.695683, 0.00551382, 0.801414, -0.598111, 0.00564204, 0.871319, -0.490718, 0.00577027, 0.926917, -0.375267, 0.0058985, 0.967295, -0.253655, 0.00602673, 0.99179, -0.127877, 0.00615496, 1, -2.44929e-16, 0.00628319, 
1, 0, 0, 0.99179, 0.127877, 0.000128228, 0.959207, 0.252331, 0.0045794, 0.9038, 0.369139, 0.0114917, 0.829386, 0.475843, 0.0185135, 0.741763, 0.571195, 0.0233174, 0.643978, 0.657442, 0.0249443, 0.538929, 0.73468, 0.022927, 0.428468, 0.80081, 0.017594, 0.311056, 0.855822, 0.00861484, 0.188466, 0.900693, -0.00316221, 0.0625492, 0.933937, -0.0163841, -0.0643925, 0.956159, -0.0298932, -0.191479, 0.966957, -0.0441082, -0.318767, 0.964265, -0.0577346, -0.444486, 0.944771, -0.0687094, -0.566756, 0.909924, -0.0751442, -0.683849, 0.859434, -0.0766099, -0.79236, 0.792617, -0.0734671, -0.887268, 0.711801, -0.0653495, -0.966701, 0.618419, -0.0518266, -1.03043, 0.513693, -0.0329074, -1.0739, 0.398625, -0.0106152, -1.09446, 0.279954, 0.0135623, -1.09276, 0.162183, 0.0385272, -1.07212, 0.0448091, 0.0644644, -1.0314, -0.0694779, 0.0898165, -0.973834, -0.177821, 0.112764, -0.900991, -0.27787, 0.132433, -0.815408, -0.369212, 0.149873, -0.718864, -0.451395, 0.165754, -0.615988, -0.522685, 0.178469, -0.509296, -0.584571, 0.186958, -0.398083, -0.639866, 0.191375, -0.28399, -0.69002, 0.19279, -0.16836, -0.736403, 0.191233, -0.0498083, -0.781067, 0.185794, 0.0706031, -0.825142, 0.174513, 0.190316, -0.867626, 0.156213, 0.309779, -0.908065, 0.130666, 0.427937, -0.947117, 0.0976532, 0.543507, -0.984317, 0.0558123, 0.655321, -1.02062, 0.00475808, 0.762376, -1.05605, -0.0556872, 0.86511, -1.09171, -0.124888, 0.961522, -1.12877, -0.202174, 1.04854, -1.16476, -0.286132, 1.12755, -1.19925, -0.377416, 1.20101, -1.23169, -0.47773, 1.26758, -1.26004, -0.584674, 
1, 0, 0, 0.99179, 0.127877, 0.000128228, 0.970258, 0.254521, -0.00684286, 0.938812, 0.376607, -0.0226572, 0.898248, 0.493962, -0.0447515, 0.84672, 0.607373, -0.0681581, 0.782456, 0.716435, -0.0896915, 0.706778, 0.818188, -0.109489, 0.622215, 0.909618, -0.127876, 0.528704, 0.989459, -0.142044, 0.423772, 1.05562, -0.148831, 0.308636, 1.10608, -0.147708, 0.186863, 1.13748, -0.140029, 0.0629911, 1.14903, -0.127428, -0.0577013, 1.13949, -0.109138, -0.17272, 1.10917, -0.08544, -0.28003, 1.05709, -0.0571436, -0.375472, 0.986558, -0.0265992, -0.457016, 0.899938, 0.00603887, -0.523589, 0.799797, 0.0401013, -0.5738, 0.692255, 0.0743735, -0.608833, 0.580752, 0.108753, -0.62941, 0.46401, 0.144203, -0.634365, 0.34293, 0.179285, -0.624411, 0.221283, 0.212309, -0.601815, 0.101186, 0.243222, -0.568451, -0.0175561, 0.272737, -0.525728, -0.134785, 0.30025, -0.475595, -0.249606, 0.324853, -0.421344, -0.359708, 0.345115, -0.362847, -0.468393, 0.361035, -0.299545, -0.578511, 0.371687, -0.232318, -0.688673, 0.375072, -0.164052, -0.79766, 0.370156, -0.0960475, -0.906654, 0.357024, -0.0273896, -1.01566, 0.337376, 0.0405134, -1.12159, 0.312319, 0.106258, -1.22514, 0.279927, 0.169455, -1.32936, 0.23896, 0.230442, -1.43239, 0.189366, 0.288662, -1.53169, 0.132677, 0.343632, -1.62652, 0.068573, 0.39432, -1.71722, -0.00320869, 0.44047, -1.80432, -0.0832264, 0.481341, -1.88705, -0.170417, 0.516153, -1.96507, -0.263973, 0.54454, -2.04002, -0.364659, 0.567261, -2.10902, -0.471185, 0.584304, -2.16858, -0.58141, 0.596519, -2.21894, -0.697482, 
1, 0, 0, 0.99179, 0.127877, 0.000128228, 0.969729, 0.254957, -0.00512231, 0.93582, 0.378898, -0.0137351, 0.89094, 0.498951, -0.0240277, 0.834883, 0.614102, -0.0330578, 0.767094, 0.722228, -0.0387387, 0.686964, 0.820472, -0.0395756, 0.593299, 0.905966, -0.0342422, 0.487912, 0.975208, -0.0222015, 0.374439, 1.02611, -0.00419275, 0.256026, 1.05636, 0.0212791, 0.136115, 1.06359, 0.0539949, 0.0193092, 1.04668, 0.0923876, -0.0893224, 1.00756, 0.133017, -0.188007, 0.949085, 0.173772, -0.27534, 0.872573, 0.214206, -0.349076, 0.779952, 0.253387, -0.405299, 0.674728, 0.290842, -0.443552, 0.562508, 0.32502, -0.465123, 0.445362, 0.35551, -0.47193, 0.322974, 0.382098, -0.464217, 0.198268, 0.404635, -0.443892, 0.0767646, 0.42281, -0.414498, -0.0421392, 0.436742, -0.378033, -0.161165, 0.445965, -0.336408, -0.281063, 0.45117, -0.289971, -0.400245, 0.453326, -0.241479, -0.517678, 0.452741, -0.193167, -0.635176, 0.449693, -0.145893, -0.755028, 0.444566, -0.100956, -0.875003, 0.438224, -0.0608479, -0.994611, 0.429989, -0.0259263, -1.11621, 0.418032, 0.00428669, -1.24056, 0.402579, 0.0293019, -1.36479, 0.384374, 0.0478466, -1.4878, 0.362173, 0.0596694, -1.61181, 0.333857, 0.064463, -1.73711, 0.298665, 0.0602554, -1.85907, 0.258988, 0.0474576, -1.97652, 0.21503, 0.0253992, -2.09218, 0.164324, -0.00633932, -2.20516, 0.105083, -0.0457908, -2.31102, 0.0390783, -0.0904455, -2.40661, -0.031916, -0.140666, -2.49387, -0.109986, -0.195553, -2.57305, -0.196854, -0.252098, -2.64233, -0.290739, -0.308828, -2.70139, -0.390031, -0.364663, -2.74998, -0.494189, 
1, 0, 0, 0.99179, 0.127877, 0.000128228, 0.965205, 0.253283, 0.00709658, 0.922648, 0.371851, 0.0224644, 0.865044, 0.481544, 0.0460786, 0.791943, 0.580623, 0.0781503, 0.704929, 0.666283, 0.118514, 0.60824, 0.73491, 0.165927, 0.505725, 0.784867, 0.21645, 0.397501, 0.815939, 0.26926, 0.284513, 0.82673, 0.324083, 0.170924, 0.816373, 0.378761, 0.0615458, 0.786344, 0.430867, -0.0418485, 0.738019, 0.479504, -0.13908, 0.670902, 0.524739, -0.226055, 0.586945, 0.565256, -0.299023, 0.489608, 0.60051, -0.358779, 0.383561, 0.628921, -0.407178, 0.270594, 0.651429, -0.443164, 0.150642, 0.668938, -0.464194, 0.0265536, 0.68266, -0.471227, -0.0985105, 0.692244, -0.467499, -0.223914, 0.698321, -0.454679, -0.35127, 0.70162, -0.432686, -0.478413, 0.703259, -0.403225, -0.603274, 0.702938, -0.370486, -0.725902, 0.699656, -0.336912, -0.848117, 0.693355, -0.301945, -0.97158, 0.685481, -0.265241, -1.09453, 0.676707, -0.230074, -1.216, 0.666405, -0.198968, -1.33822, 0.653008, -0.173262, -1.4624, 0.635632, -0.153108, -1.58769, 0.615065, -0.141022, -1.71204, 0.591272, -0.139218, -1.83551, 0.563178, -0.147621, -1.96073, 0.529471, -0.165745, -2.0844, 0.49127, -0.193585, -2.20005, 0.450137, -0.233465, -2.31112, 0.404394, -0.286111, -2.41884, 0.352498, -0.347236, -2.51896, 0.297022, -0.414146, -2.60911, 0.239368, -0.489068, -2.69063, 0.17777, -0.573468, -2.76434, 0.110285, -0.662881, -2.82805, 0.0391527, -0.752068, -2.87942, -0.0337365, -0.843216, -2.91926, -0.110624, -0.939422, -2.94762, -0.194176, -1.03542, -2.96346, -0.281097, 
1, 0, 0, 0.99179, 0.127877, 0.000128228, 0.967464, 0.251405, 0.0189531, 0.925917, 0.365339, 0.0525696, 0.868988, 0.466162, 0.0999361, 0.798862, 0.550557, 0.160952, 0.717784, 0.615454, 0.2324, 0.627068, 0.658407, 0.309846, 0.52982, 0.678316, 0.388639, 0.431117, 0.674738, 0.466074, 0.332284, 0.648964, 0.541446, 0.235521, 0.602912, 0.610861, 0.144287, 0.539386, 0.671155, 0.0604754, 0.460352, 0.722919, -0.013797, 0.36842, 0.766369, -0.0787861, 0.266009, 0.801387, -0.135172, 0.154802, 0.827474, -0.182079, 0.0369837, 0.845613, -0.218164, -0.0857872, 0.858316, -0.244507, -0.211127, 0.86613, -0.2637, -0.337414, 0.868471, -0.277375, -0.465653, 0.86561, -0.285018, -0.594571, 0.859909, -0.287766, -0.722114, 0.852535, -0.288223, -0.849166, 0.842149, -0.287514, -0.97628, 0.828067, -0.285718, -1.10458, 0.811915, -0.282604, -1.23277, 0.795946, -0.280699, -1.35921, 0.779623, -0.282135, -1.48645, 0.760859, -0.286858, -1.61472, 0.739679, -0.29525, -1.74191, 0.718647, -0.30953, -1.86735, 0.69754, -0.331032, -1.99248, 0.674609, -0.358755, -2.11746, 0.649488, -0.391373, -2.24002, 0.62488, -0.430515, -2.35881, 0.601023, -0.478145, -2.47492, 0.575046, -0.533835, -2.58819, 0.545251, -0.595565, -2.6968, 0.513988, -0.663828, -2.79867, 0.482255, -0.740781, -2.89386, 0.448067, -0.826559, -2.98263, 0.409483, -0.918416, -3.06378, 0.368623, -1.01447, -3.13527, 0.327943, -1.11627, -3.19789, 0.285596, -1.2248, -3.25083, 0.239017, -1.33637, -3.29217, 0.188901, -1.44814, -3.32134, 0.137669, -1.56127, -3.33981, 0.0838047, 
1, 0, 0, 0.99179, 0.127877, 0.000128228, 0.968807, 0.247878, 0.0246576, 0.931902, 0.356323, 0.0731848, 0.880716, 0.447373, 0.141816, 0.814849, 0.516141, 0.224337, 0.73828, 0.559214, 0.313182, 0.656246, 0.57647, 0.404169, 0.571138, 0.568448, 0.493868, 0.48279, 0.536494, 0.578877, 0.392913, 0.482723, 0.654304, 0.308083, 0.411973, 0.717177, 0.231725, 0.328516, 0.768587, 0.160286, 0.23312, 0.809408, 0.0912854, 0.126564, 0.837982, 0.0282164, 0.0136992, 0.853997, -0.0246564, -0.101424, 0.860987, -0.0693909, -0.219137, 0.861393, -0.109639, -0.340068, 0.85451, -0.144943, -0.462983, 0.840742, -0.172803, -0.586347, 0.823037, -0.193582, -0.710029, 0.803289, -0.211702, -0.835397, 0.781331, -0.229141, -0.960891, 0.757012, -0.243574, -1.08531, 0.733047, -0.255092, -1.21079, 0.711442, -0.266669, -1.3379, 0.691238, -0.280918, -1.46516, 0.671689, -0.295885, -1.59156, 0.654369, -0.31124, -1.71691, 0.641039, -0.3302, -1.84357, 0.631304, -0.356116, -1.97029, 0.622755, -0.387216, -2.09477, 0.616963, -0.422404, -2.21791, 0.616045, -0.463366, -2.34056, 0.619596, -0.513258, -2.45939, 0.624585, -0.571191, -2.57353, 0.630568, -0.635385, -2.68312, 0.639685, -0.706617, -2.7878, 0.651737, -0.78827, -2.88717, 0.664169, -0.879551, -2.97859, 0.674801, -0.97571, -3.06104, 0.684922, -1.07694, -3.13619, 0.6956, -1.1859, -3.20364, 0.704893, -1.30249, -3.2611, 0.710164, -1.42221, -3.30754, 0.71179, -1.54286, -3.34468, 0.71104, -1.66673, -3.3731, 0.706395, -1.79427, -3.39038, 0.69427, -1.92169, -3.3965, 0.673818, 
1, 0, 0, 0.99179, 0.127877, 0.000128228, 0.966582, 0.248559, 0.0227034, 0.924071, 0.356284, 0.0676151, 0.865237, 0.446921, 0.131812, 0.792434, 0.515198, 0.206713, 0.710664, 0.557996, 0.28723, 0.6205, 0.574031, 0.37268, 0.524601, 0.561245, 0.458289, 0.431528, 0.523879, 0.533969, 0.344346, 0.467873, 0.597429, 0.26025, 0.392915, 0.652433, 0.180289, 0.299158, 0.698775, 0.110628, 0.195088, 0.73136, 0.0531207, 0.0886402, 0.751074, 0.00212826, -0.0245268, 0.762705, -0.044645, -0.147195, 0.767357, -0.0838867, -0.272142, 0.764762, -0.114001, -0.394301, 0.755869, -0.138222, -0.517695, 0.742896, -0.158758, -0.64504, 0.728071, -0.176422, -0.773281, 0.711156, -0.189525, -0.899432, 0.694154, -0.200394, -1.02577, 0.677397, -0.211244, -1.15497, 0.662424, -0.223408, -1.28314, 0.650698, -0.236435, -1.40795, 0.641822, -0.251225, -1.53474, 0.636545, -0.27072, -1.66561, 0.635408, -0.295219, -1.79463, 0.640042, -0.322982, -1.91707, 0.649961, -0.355726, -2.03737, 0.663478, -0.395813, -2.15989, 0.681276, -0.444089, -2.28039, 0.703992, -0.49701, -2.39346, 0.731803, -0.555309, -2.50022, 0.763118, -0.622452, -2.60484, 0.796198, -0.698648, -2.70427, 0.831093, -0.78156, -2.79518, 0.867699, -0.870445, -2.87892, 0.905078, -0.966325, -2.95666, 0.942184, -1.07008, -3.02589, 0.97646, -1.17843, -3.08509, 1.00885, -1.29142, -3.13585, 1.03826, -1.40957, -3.18128, 1.06324, -1.53231, -3.21884, 1.08202, -1.65731, -3.24542, 1.09304, -1.78364, -3.26318, 1.09667, -1.9114, -3.27562, 1.09168, -2.03891, -3.28402, 1.07728, 
1, 0, 0, 0.99179, 0.127877, 0.000128228, 0.966615, 0.24929, 0.0241781, 0.921049, 0.358996, 0.0624218, 0.858336, 0.450454, 0.113775, 0.782112, 0.521372, 0.181298, 0.694184, 0.568185, 0.262497, 0.598964, 0.588238, 0.341824, 0.501683, 0.583996, 0.413116, 0.40217, 0.55555, 0.482145, 0.304945, 0.502131, 0.550249, 0.214792, 0.43151, 0.607165, 0.13335, 0.350086, 0.649519, 0.0588683, 0.256066, 0.682156, -0.00678507, 0.147157, 0.709406, -0.0611929, 0.0305054, 0.729514, -0.107128, -0.0860207, 0.740111, -0.144892, -0.205198, 0.74417, -0.173918, -0.330808, 0.745842, -0.194182, -0.460035, 0.745672, -0.209842, -0.586503, 0.74274, -0.223475, -0.711893, 0.739399, -0.232826, -0.840922, 0.737991, -0.236406, -0.970999, 0.739753, -0.239099, -1.09802, 0.742282, -0.244518, -1.22523, 0.746999, -0.252857, -1.35529, 0.757098, -0.260357, -1.48419, 0.774158, -0.270071, -1.60811, 0.793418, -0.286372, -1.73054, 0.814443, -0.310416, -1.8561, 0.84032, -0.339565, -1.97993, 0.874391, -0.373565, -2.09608, 0.912275, -0.41592, -2.20687, 0.949108, -0.469962, -2.31722, 0.986325, -0.532179, -2.42461, 1.02838, -0.600579, -2.52322, 1.0736, -0.677599, -2.61407, 1.11628, -0.765683, -2.70007, 1.1547, -0.861291, -2.77886, 1.18975, -0.960442, -2.84754, 1.22425, -1.06771, -2.90717, 1.25555, -1.18637, -2.96074, 1.27884, -1.3087, -3.00519, 1.29313, -1.428, -3.03848, 1.30113, -1.54995, -3.06373, 1.30325, -1.67978, -3.08292, 1.29574, -1.80953, -3.09606, 1.27715, -1.93158, -3.10129, 1.24936, -2.05116, -3.09992, 1.21224, 
1, 0, 0, 0.99179, 0.127877, 0.000128228, 0.963228, 0.244973, 0.0118844, 0.920712, 0.357466, 0.0480251, 0.861782, 0.459104, 0.109736, 0.783542, 0.539041, 0.175672, 0.694687, 0.592049, 0.238178, 0.602678, 0.619944, 0.306821, 0.506994, 0.624863, 0.388037, 0.406153, 0.606608, 0.46964, 0.304956, 0.568269, 0.537514, 0.211967, 0.509599, 0.594889, 0.130127, 0.430732, 0.648684, 0.0570849, 0.33895, 0.699335, -0.0113024, 0.240428, 0.73834, -0.0717985, 0.134253, 0.767687, -0.11948, 0.0171008, 0.793514, -0.154685, -0.107061, 0.814391, -0.185069, -0.229415, 0.82841, -0.212001, -0.351058, 0.840023, -0.23016, -0.477497, 0.852504, -0.238308, -0.607324, 0.866554, -0.245306, -0.735305, 0.875395, -0.253666, -0.861482, 0.883427, -0.259764, -0.989653, 0.898346, -0.260579, -1.11801, 0.921112, -0.263756, -1.24315, 0.941764, -0.27275, -1.36746, 0.958467, -0.28555, -1.49459, 0.981055, -0.298558, -1.62056, 1.01652, -0.316731, -1.74067, 1.05464, -0.345232, -1.85795, 1.08816, -0.383504, -1.97713, 1.11983, -0.425071, -2.09317, 1.16157, -0.473205, -2.20014, 1.20981, -0.534476, -2.30213, 1.25391, -0.608545, -2.40306, 1.29205, -0.686927, -2.49848, 1.33, -0.768283, -2.58258, 1.37233, -0.861499, -2.65789, 1.41304, -0.969732, -2.72968, 1.44318, -1.0813, -2.79408, 1.46725, -1.18974, -2.84684, 1.48915, -1.30493, -2.88997, 1.50741, -1.43387, -2.92518, 1.51561, -1.5632, -2.95337, 1.51158, -1.68347, -2.9733, 1.50312, -1.80522, -2.98549, 1.48716, -1.93639, -2.99081, 1.4592, -2.06381, -2.98957, 1.41796, 
