0.0491234, -8.89932e-06, -2.71415e-22, 0.0491239, 0.00221332, -1.67492e-21, 0.0491244, 0.00443555, -2.97619e-21, 0.0491248, 0.00665777, -4.24071e-21, 0.0491252, 0.00887999, -5.31253e-21, 0.0491254, 0.0111022, -6.26639e-21, 0.0491255, 0.0133244, -6.87862e-21, 0.0491256, 0.0155467, -7.41753e-21, 0.0491255, 0.0177689, -7.97118e-21, 0.0491255, 0.0199911, -8.43531e-21, 
0.0556148, -1.09504e-05, -1.28855e-21, 0.0556153, 0.00221127, -2.21942e-21, 0.0556158, 0.00443349, -3.22251e-21, 0.0556163, 0.00665572, -4.21995e-21, 0.0556166, 0.00887794, -5.24579e-21, 0.0556169, 0.0111002, -6.34431e-21, 0.055617, 0.0133224, -7.56553e-21, 0.055617, 0.0155446, -8.76191e-21, 0.055617, 0.0177668, -9.9872e-21, 0.0556169, 0.019989, -1.11483e-20, 
0.0621452, -1.31316e-05, -1.86655e-21, 0.0621457, 0.00220909, -2.65494e-21, 0.0621463, 0.00443131, -3.46801e-21, 0.0621467, 0.00665353, -4.45631e-21, 0.0621471, 0.00887576, -5.65934e-21, 0.0621473, 0.011098, -7.13934e-21, 0.0621475, 0.0133202, -8.89949e-21, 0.0621475, 0.0155424, -1.09822e-20, 0.0621475, 0.0177646, -1.32229e-20, 0.0621474, 0.0199869, -1.56078e-20, 
0.0687023, -1.54207e-05, 1.98799e-22, 0.0687029, 0.0022068, -1.6049e-21, 0.0687034, 0.00442902, -3.38126e-21, 0.0687038, 0.00665125, -5.21432e-21, 0.0687042, 0.00887347, -7.16303e-21, 0.0687045, 0.0110957, -9.05399e-21, 0.0687046, 0.0133179, -1.09564e-20, 0.0687046, 0.0155401, -1.29031e-20, 0.0687046, 0.0177624, -1.47562e-20, 0.0687046, 0.0199846, -1.66575e-20, 
0.0752777, -1.77991e-05, -7.99301e-22, 0.0752782, 0.00220442, -2.11268e-21, 0.0752788, 0.00442665, -3.55069e-21, 0.0752792, 0.00664887, -5.08669e-21, 0.0752796, 0.00887109, -6.85272e-21, 0.0752798, 0.0110933, -8.82968e-21, 0.07528, 0.0133155, -1.11829e-20, 0.07528, 0.0155378, -1.37768e-20, 0.07528, 0.01776, -1.64836e-20, 0.07528, 0.0199822, -1.93069e-20, 
0.0818656, -2.02505e-05, -1.21207e-21, 0.0818661, 0.00220197, -2.62368e-21, 0.0818666, 0.00442419, -4.09779e-21, 0.0818671, 0.00664642, -5.76016e-21, 0.0818675, 0.00886864, -7.66325e-21, 0.0818677, 0.0110909, -9.88845e-21, 0.0818679, 0.0133131, -1.22307e-20, 0.0818679, 0.0155353, -1.48626e-20, 0.0818679, 0.0177575, -1.75866e-20, 0.0818679, 0.0199797, -2.05048e-20, 
0.088462, -2.27615e-05, -1.42597e-21, 0.0884625, 0.00219946, -2.42724e-21, 0.088463, 0.00442168, -3.60143e-21, 0.0884635, 0.0066439, -5.00729e-21, 0.0884639, 0.00886613, -6.88295e-21, 0.0884641, 0.0110883, -9.17387e-21, 0.0884643, 0.0133106, -1.20391e-20, 0.0884643, 0.0155328, -1.53869e-20, 0.0884643, 0.017755, -1.89704e-20, 0.0884643, 0.0199772, -2.25755e-20, 
0.0950642, -2.53209e-05, 2.99045e-22, 0.0950648, 0.0021969, -1.15201e-21, 0.0950653, 0.00441912, -2.72006e-21, 0.0950658, 0.00664135, -4.44283e-21, 0.0950661, 0.00886357, -6.52476e-21, 0.0950664, 0.0110858, -9.07281e-21, 0.0950665, 0.013308, -1.18721e-20, 0.0950666, 0.0155302, -1.51298e-20, 0.0950666, 0.0177525, -1.86176e-20, 0.0950665, 0.0199747, -2.22371e-20, 
0.10167, -2.79193e-05, -5.57174e-23, 0.101671, 0.0021943, -1.27137e-21, 0.101672, 0.00441652, -2.75671e-21, 0.101672, 0.00663875, -4.34065e-21, 0.101672, 0.00886097, -6.31586e-21, 0.101673, 0.0110832, -8.69238e-21, 0.101673, 0.0133054, -1.14137e-20, 0.101673, 0.0155276, -1.44192e-20, 0.101673, 0.0177499, -1.75303e-20, 0.101673, 0.0199721, -2.07301e-20, 
0.108279, -3.05492e-05, -1.42243e-21, 0.10828, 0.00219167, -2.064e-21, 0.108281, 0.0044139, -2.87885e-21, 0.108281, 0.00663612, -3.99981e-21, 0.108281, 0.00885834, -5.60899e-21, 0.108282, 0.0110806, -7.73433e-21, 0.108282, 0.0133028, -1.03657e-20, 0.108282, 0.015525, -1.35796e-20, 0.108282, 0.0177472, -1.71008e-20, 0.108282, 0.0199695, -2.07143e-20, 
0.11489, -3.32043e-05, -2.0056e-21, 0.114891, 0.00218902, -2.84949e-21, 0.114891, 0.00441124, -3.71841e-21, 0.114892, 0.00663346, -4.84938e-21, 0.114892, 0.00885568, -6.3403e-21, 0.114892, 0.0110779, -8.36713e-21, 0.114893, 0.0133001, -1.07731e-20, 0.114893, 0.0155224, -1.3626e-20, 0.114893, 0.0177446, -1.66923e-20, 0.114893, 0.0199668, -1.99612e-20, 
0.121502, -3.58795e-05, -3.25257e-21, 0.121503, 0.00218634, -3.85718e-21, 0.121504, 0.00440856, -4.63893e-21, 0.121504, 0.00663079, -5.67288e-21, 0.121504, 0.00885301, -7.14971e-21, 0.121505, 0.0110752, -8.93307e-21, 0.121505, 0.0132975, -1.12667e-20, 0.121505, 0.0155197, -1.3906e-20, 0.121505, 0.0177419, -1.67746e-20, 0.121505, 0.0199641, -1.97421e-20, 
0.128115, -3.85706e-05, -5.14798e-21, 0.128116, 0.00218365, -5.69329e-21, 0.128117, 0.00440587, -6.23328e-21, 0.128117, 0.0066281, -7.07718e-21, 0.128117, 0.00885032, -8.36631e-21, 0.128118, 0.0110725, -1.00663e-20, 0.128118, 0.0132948, -1.22621e-20, 0.128118, 0.015517, -1.48417e-20, 0.128118, 0.0177392, -1.7677e-20, 0.128118, 0.0199614, -2.06893e-20, 
0.134729, -4.12743e-05, -6.42977e-21, 0.13473, 0.00218095, -7.02921e-21, 0.13473, 0.00440317, -7.6227e-21, 0.134731, 0.00662539, -8.53549e-21, 0.134731, 0.00884761, -9.68543e-21, 0.134731, 0.0110698, -1.12458e-20, 0.134731, 0.0132921, -1.32225e-20, 0.134731, 0.0155143, -1.56285e-20, 0.134731, 0.0177365, -1.81498e-20, 0.134731, 0.0199587, -2.08531e-20, 
0.141343, -4.39879e-05, -4.96936e-21, 0.141344, 0.00217823, -5.93221e-21, 0.141344, 0.00440046, -7.00904e-21, 0.141345, 0.00662268, -8.27417e-21, 0.141345, 0.0088449, -9.90247e-21, 0.141345, 0.0110671, -1.17868e-20, 0.141345, 0.0132893, -1.40948e-20, 0.141345, 0.0155116, -1.6637e-20, 0.141345, 0.0177338, -1.94206e-20, 0.141345, 0.019956, -2.22617e-20, 
0.147957, -4.67092e-05, -4.15232e-21, 0.147958, 0.00217551, -5.17939e-21, 0.147958, 0.00439774, -6.27669e-21, 0.147959, 0.00661996, -7.67096e-21, 0.147959, 0.00884218, -9.35407e-21, 0.14796, 0.0110644, -1.15969e-20, 0.14796, 0.0132866, -1.4092e-20, 0.14796, 0.0155088, -1.69974e-20, 0.14796, 0.0177311, -2.0123e-20, 0.14796, 0.0199533, -2.33263e-20, 
0.154572, -4.94363e-05, -4.2686e-21, 0.154572, 0.00217279, -5.03396e-21, 0.154573, 0.00439501, -6.0018e-21, 0.154573, 0.00661723, -7.2498e-21, 0.154574, 0.00883945, -8.90124e-21, 0.154574, 0.0110617, -1.09608e-20, 0.154574, 0.0132839, -1.35619e-20, 0.154574, 0.0155061, -1.65431e-20, 0.154574, 0.0177283, -1.99109e-20, 0.154574, 0.0199506, -2.33251e-20, 
0.161186, -5.2168e-05, -4.84982e-21, 0.161187, 0.00217005, -5.49389e-21, 0.161188, 0.00439228, -6.21697e-21, 0.161188, 0.0066145, -7.182e-21, 0.161188, 0.00883672, -8.56268e-21, 0.161189, 0.0110589, -1.05495e-20, 0.161189, 0.0132812, -1.29508e-20, 0.161189, 0.0155034, -1.57741e-20, 0.161189, 0.0177256, -1.88138e-20, 0.161189, 0.0199478, -2.19753e-20, 
0.167801, -5.49029e-05, -4.73137e-21, 0.167802, 0.00216732, -5.29487e-21, 0.167802, 0.00438954, -6.03786e-21, 0.167803, 0.00661176, -7.04471e-21, 0.167803, 0.00883399, -8.35835e-21, 0.167803, 0.0110562, -1.00366e-20, 0.167804, 0.0132784, -1.20135e-20, 0.167804, 0.0155007, -1.4368e-20, 0.167804, 0.0177229, -1.69596e-20, 0.167804, 0.0199451, -1.95759e-20, 
0.174416, -5.76402e-05, -5.01319e-21, 0.174417, 0.00216458, -5.64552e-21, 0.174417, 0.0043868, -6.44998e-21, 0.174418, 0.00660903, -7.32482e-21, 0.174418, 0.00883125, -8.52286e-21, 0.174418, 0.0110535, -1.01307e-20, 0.174418, 0.0132757, -1.21043e-20, 0.174418, 0.0154979, -1.43697e-20, 0.174418, 0.0177201, -1.69305e-20, 0.174418, 0.0199424, -1.95746e-20, 
0.181031, -6.03791e-05, -7.54523e-21, 0.181031, 0.00216184, -7.48618e-21, 0.181032, 0.00438407, -7.56028e-21, 0.181032, 0.00660629, -7.97614e-21, 0.181033, 0.00882851, -8.8143e-21, 0.181033, 0.0110507, -1.02357e-20, 0.181033, 0.013273, -1.21706e-20, 0.181033, 0.0154952, -1.46342e-20, 0.181033, 0.0177174, -1.74067e-20, 0.181033, 0.0199396, -2.03105e-20, 
0.187646, -6.3119e-05, -9.71245e-21, 0.187646, 0.0021591, -9.40761e-21, 0.187647, 0.00438133, -9.27868e-21, 0.187647, 0.00660355, -9.47392e-21, 0.187648, 0.00882577, -1.0235e-20, 0.187648, 0.011048, -1.15021e-20, 0.187648, 0.0132702, -1.3481e-20, 0.187648, 0.0154924, -1.58612e-20, 0.187648, 0.0177147, -1.86351e-20, 0.187648, 0.0199369, -2.1551e-20, 
0.19426, -6.58595e-05, -1.39347e-20, 0.194261, 0.00215636, -1.30603e-20, 0.194262, 0.00437858, -1.23196e-20, 0.194262, 0.00660081, -1.20786e-20, 0.194262, 0.00882303, -1.2477e-20, 0.194263, 0.0110453, -1.36319e-20, 0.194263, 0.0132675, -1.55158e-20, 0.194263, 0.0154897, -1.80968e-20, 0.194263, 0.0177119, -2.10473e-20, 0.194263, 0.0199341, -2.42473e-20, 
0.200875, -6.86001e-05, -1.46332e-20, 0.200876, 0.00215362, -1.36926e-20, 0.200876, 0.00437584, -1.29645e-20, 0.200877, 0.00659807, -1.27275e-20, 0.200877, 0.00882029, -1.31579e-20, 0.200878, 0.0110425, -1.44269e-20, 0.200878, 0.0132647, -1.65647e-20, 0.200878, 0.015487, -1.93558e-20, 0.200878, 0.0177092, -2.26046e-20, 0.200878, 0.0199314, -2.61062e-20, 
0.20749, -7.13405e-05, -1.42723e-20, 0.207491, 0.00215088, -1.3758e-20, 0.207491, 0.0043731, -1.34036e-20, 0.207492, 0.00659533, -1.35575e-20, 0.207492, 0.00881755, -1.43783e-20, 0.207492, 0.0110398, -1.59026e-20, 0.207493, 0.013262, -1.83028e-20, 0.207493, 0.0154842, -2.13799e-20, 0.207493, 0.0177064, -2.49713e-20, 0.207493, 0.0199287, -2.87168e-20, 
0.214105, -7.40806e-05, -1.38866e-20, 0.214106, 0.00214814, -1.39692e-20, 0.214106, 0.00437036, -1.411e-20, 0.214107, 0.00659259, -1.47716e-20, 0.214107, 0.00881481, -1.60354e-20, 0.214107, 0.011037, -1.81662e-20, 0.214108, 0.0132593, -2.0951e-20, 0.214108, 0.0154815, -2.44511e-20, 0.214108, 0.0177037, -2.83945e-20, 0.214108, 0.0199259, -3.26103e-20, 
0.22072, -7.682e-05, -1.67306e-20, 0.220721, 0.0021454, -1.60968e-20, 0.220721, 0.00436762, -1.58338e-20, 0.220722, 0.00658985, -1.62271e-20, 0.220722, 0.00881207, -1.75225e-20, 0.220722, 0.0110343, -1.99031e-20, 0.220722, 0.0132565, -2.34719e-20, 0.220722, 0.0154787, -2.78902e-20, 0.220722, 0.017701, -3.292e-20, 0.220722, 0.0199232, -3.81512e-20, 
0.227335, -7.95586e-05, -1.57264e-20, 0.227335, 0.00214266, -1.62036e-20, 0.227336, 0.00436489, -1.68001e-20, 0.227336, 0.00658711, -1.78201e-20, 0.227337, 0.00880933, -1.95816e-20, 0.227337, 0.0110316, -2.20911e-20, 0.227337, 0.0132538, -2.54172e-20, 0.227337, 0.015476, -2.94242e-20, 0.227337, 0.0176982, -3.40269e-20, 0.227337, 0.0199204, -3.88624e-20, 
0.23395, -8.22963e-05, -1.73642e-20, 0.23395, 0.00213993, -1.78543e-20, 0.233951, 0.00436215, -1.84646e-20, 0.233951, 0.00658437, -1.97081e-20, 0.233952, 0.00880659, -2.15792e-20, 0.233952, 0.0110288, -2.43991e-20, 0.233952, 0.013251, -2.80455e-20, 0.233952, 0.0154733, -3.24713e-20, 0.233952, 0.0176955, -3.73026e-20, 0.233952, 0.0199177, -4.23054e-20, 
0.240565, -8.50329e-05, -2.08669e-20, 0.240565, 0.00213719, -2.05972e-20, 0.240566, 0.00435941, -2.06023e-20, 0.240566, 0.00658163, -2.13517e-20, 0.240567, 0.00880386, -2.32188e-20, 0.240567, 0.0110261, -2.62705e-20, 0.240567, 0.0132483, -3.0664e-20, 0.240567, 0.0154705, -3.60248e-20, 0.240567, 0.0176927, -4.2168e-20, 0.240567, 0.019915, -4.8681e-20, 
0.24718, -8.77685e-05, -1.95702e-20, 0.24718, 0.00213445, -2.03084e-20, 0.247181, 0.00435668, -2.11686e-20, 0.247181, 0.0065789, -2.26679e-20, 0.247182, 0.00880112, -2.49646e-20, 0.247182, 0.0110233, -2.81653e-20, 0.247182, 0.0132456, -3.23403e-20, 0.247182, 0.0154678, -3.73328e-20, 0.247182, 0.01769, -4.28922e-20, 0.247182, 0.0199122, -4.87336e-20, 
0.253795, -9.05029e-05, -1.88547e-20, 0.253795, 0.00213172, -1.9743e-20, 0.253796, 0.00435394, -2.08635e-20, 0.253796, 0.00657616, -2.25785e-20, 0.253796, 0.00879839, -2.49999e-20, 0.253797, 0.0110206, -2.82563e-20, 0.253797, 0.0132428, -3.25408e-20, 0.253797, 0.0154651, -3.75486e-20, 0.253797, 0.0176873, -4.30435e-20, 0.253797, 0.0199095, -4.8761e-20, 
0.260409, -9.32361e-05, -1.7085e-20, 0.26041, 0.00212899, -1.79276e-20, 0.260411, 0.00435121, -1.89076e-20, 0.260411, 0.00657343, -2.05252e-20, 0.260411, 0.00879565, -2.30666e-20, 0.260412, 0.0110179, -2.67424e-20, 0.260412, 0.0132401, -3.14287e-20, 0.260412, 0.0154623, -3.7015e-20, 0.260412, 0.0176845, -4.3273e-20, 0.260412, 0.0199068, -4.98659e-20, 
0.267024, -9.5968e-05, -1.50515e-20, 0.267025, 0.00212625, -1.64602e-20, 0.267025, 0.00434848, -1.82195e-20, 0.267026, 0.0065707, -2.05762e-20, 0.267026, 0.00879292, -2.36011e-20, 0.267027, 0.0110151, -2.75071e-20, 0.267027, 0.0132374, -3.23049e-20, 0.267027, 0.0154596, -3.79121e-20, 0.267027, 0.0176818, -4.39796e-20, 0.267027, 0.019904, -5.017e-20, 
0.273639, -9.86986e-05, -1.78205e-20, 0.27364, 0.00212352, -1.90806e-20, 0.27364, 0.00434575, -2.05939e-20, 0.273641, 0.00656797, -2.26636e-20, 0.273641, 0.00879019, -2.57114e-20, 0.273641, 0.0110124, -2.99976e-20, 0.273642, 0.0132346, -3.53761e-20, 0.273642, 0.0154569, -4.15763e-20, 0.273642, 0.0176791, -4.84816e-20, 0.273642, 0.0199013, -5.56587e-20, 
0.280254, -0.000101428, -1.97535e-20, 0.280255, 0.00212079, -2.15974e-20, 0.280255, 0.00434302, -2.37587e-20, 0.280256, 0.00656524, -2.65429e-20, 0.280256, 0.00878746, -3.02411e-20, 0.280256, 0.0110097, -3.48581e-20, 0.280257, 0.0132319, -4.05559e-20, 0.280257, 0.0154541, -4.71438e-20, 0.280257, 0.0176763, -5.43301e-20, 0.280257, 0.0198986, -6.16208e-20, 
0.286869, -0.000104156, -1.9538e-20, 0.28687, 0.00211807, -2.21589e-20, 0.28687, 0.00434029, -2.49173e-20, 0.286871, 0.00656251, -2.83614e-20, 0.286871, 0.00878473, -3.27295e-20, 0.286871, 0.011007, -3.8269e-20, 0.286871, 0.0132292, -4.48018e-20, 0.286872, 0.0154514, -5.2336e-20, 0.286872, 0.0176736, -6.05009e-20, 0.286872, 0.0198958, -6.90283e-20, 
0.293484, -0.000106882, -1.90122e-20, 0.293485, 0.00211534, -2.13491e-20, 0.293485, 0.00433756, -2.4053e-20, 0.293486, 0.00655978, -2.7593e-20, 0.293486, 0.00878201, -3.21968e-20, 0.293486, 0.0110042, -3.81337e-20, 0.293486, 0.0132265, -4.54229e-20, 0.293486, 0.0154487, -5.38671e-20, 0.293486, 0.0176709, -6.29682e-20, 0.293486, 0.0198931, -7.23998e-20, 
0.300099, -0.000109607, -1.19317e-20, 0.300099, 0.00211261, -1.52273e-20, 0.3001, 0.00433484, -1.87825e-20, 0.3001, 0.00655706, -2.29003e-20, 0.300101, 0.00877928, -2.81214e-20, 0.300101, 0.0110015, -3.44408e-20, 0.300101, 0.0132237, -4.20579e-20, 0.300101, 0.0154459, -5.06444e-20, 0.300101, 0.0176682, -6.00164e-20, 0.300101, 0.0198904, -6.96814e-20, 
0.306714, -0.000112331, -2.03645e-21, 0.306714, 0.00210989, -4.78231e-21, 0.306715, 0.00433211, -7.91023e-21, 0.306715, 0.00655434, -1.18915e-20, 0.306716, 0.00877656, -1.69023e-20, 0.306716, 0.0109988, -2.32652e-20, 0.306716, 0.013221, -3.08202e-20, 0.306716, 0.0154432, -3.95221e-20, 0.306716, 0.0176654, -4.88681e-20, 0.306716, 0.0198877, -5.85388e-20, 
0.313329, -0.000115053, 9.75174e-21, 0.313329, 0.00210717, 7.60586e-21, 0.31333, 0.00432939, 5.09306e-21, 0.31333, 0.00655161, 1.92968e-21, 0.313331, 0.00877384, -2.3358e-21, 0.313331, 0.0109961, -7.86925e-21, 0.313331, 0.0132183, -1.46921e-20, 0.313331, 0.0154405, -2.26008e-20, 0.313331, 0.0176627, -3.13552e-20, 0.313331, 0.0198849, -4.0373e-20, 
0.319944, -0.000117774, 1.88667e-20, 0.319944, 0.00210445, 1.89977e-20, 0.319945, 0.00432667, 1.87248e-20, 0.319945, 0.00654889, 1.76201e-20, 0.319946, 0.00877111, 1.51864e-20, 0.319946, 0.0109933, 1.11862e-20, 0.319946, 0.0132156, 5.68477e-21, 0.319946, 0.0154378, -1.06814e-21, 0.319946, 0.01766, -8.72401e-21, 0.319946, 0.0198822, -1.66811e-20, 
0.326558, -0.000120494, 2.61317e-20, 0.326559, 0.00210173, 2.87535e-20, 0.32656, 0.00432395, 3.10247e-20, 0.32656, 0.00654617, 3.24398e-20, 0.32656, 0.00876839, 3.27035e-20, 0.326561, 0.0109906, 3.15109e-20, 0.326561, 0.0132128, 2.88855e-20, 0.326561, 0.0154351, 2.50606e-20, 0.326561, 0.0176573, 2.03651e-20, 0.326561, 0.0198795, 1.53457e-20, 
0.333173, -0.000123212, 2.73516e-20, 0.333174, 0.00209901, 3.37602e-20, 0.333174, 0.00432123, 3.98385e-20, 0.333175, 0.00654345, 4.49908e-20, 0.333175, 0.00876568, 4.88142e-20, 0.333176, 0.0109879, 5.10999e-20, 0.333176, 0.0132101, 5.17745e-20, 0.333176, 0.0154323, 5.12268e-20, 0.333176, 0.0176546, 4.97209e-20, 0.333176, 0.0198768, 4.78202e-20, 
0.339788, -0.000125929, 2.32104e-20, 0.339789, 0.00209629, 3.39661e-20, 0.339789, 0.00431852, 4.43447e-20, 0.33979, 0.00654074, 5.3656e-20, 0.33979, 0.00876296, 6.15938e-20, 0.339791, 0.0109852, 6.78257e-20, 0.339791, 0.0132074, 7.23671e-20, 0.339791, 0.0154296, 7.54252e-20, 0.339791, 0.0176518, 7.75336e-20, 0.339791, 0.0198741, 7.92645e-20, 
0.346403, -0.000128644, 1.29913e-20, 0.346404, 0.00209358, 2.79622e-20, 0.346404, 0.0043158, 4.25819e-20, 0.346405, 0.00653802, 5.6229e-20, 0.346405, 0.00876024, 6.83851e-20, 0.346405, 0.0109825, 7.88878e-20, 0.346406, 0.0132047, 8.76469e-20, 0.346406, 0.0154269, 9.51105e-20, 0.346406, 0.0176491, 1.01501e-19, 0.346406, 0.0198714, 1.07478e-19, 
0.353018, -0.000131358, -3.29255e-21, 0.353019, 0.00209086, 1.64781e-20, 0.353019, 0.00431309, 3.58437e-20, 0.35302, 0.00653531, 5.41354e-20, 0.35302, 0.00875753, 7.10375e-20, 0.35302, 0.0109798, 8.62136e-20, 0.353021, 0.013202, 9.97348e-20, 0.353021, 0.0154242, 1.11774e-19, 0.353021, 0.0176464, 1.2279e-19, 0.353021, 0.0198686, 1.33455e-19, 
0.359633, -0.00013407, -2.46957e-20, 0.359634, 0.00208815, 2.75348e-22, 0.359634, 0.00431037, 2.48863e-20, 0.359635, 0.0065326, 4.84998e-20, 0.359635, 0.00875482, 7.0619e-20, 0.359635, 0.010977, 9.0974e-20, 0.359635, 0.0131993, 1.09552e-19, 0.359636, 0.0154215, 1.2668e-19, 0.359636, 0.0176437, 1.4271e-19, 0.359636, 0.0198659, 1.58309e-19, 
0.366248, -0.000136781, -5.06818e-20, 0.366248, 0.00208544, -1.98273e-20, 0.366249, 0.00430766, 1.0529e-20, 0.36625, 0.00652989, 3.9687e-20, 0.36625, 0.00875211, 6.73879e-20, 0.36625, 0.0109743, 9.32772e-20, 0.36625, 0.0131966, 1.17321e-19, 0.36625, 0.0154188, 1.39809e-19, 0.36625, 0.017641, 1.61219e-19, 0.36625, 0.0198632, 1.82139e-19, 
0.372863, -0.00013949, -8.39775e-20, 0.372863, 0.00208273, -4.61006e-20, 0.372864, 0.00430495, -8.65393e-21, 0.372864, 0.00652718, 2.75649e-20, 0.372865, 0.0087494, 6.1914e-20, 0.372865, 0.0109716, 9.40447e-20, 0.372865, 0.0131938, 1.23997e-19, 0.372865, 0.0154161, 1.52098e-19, 0.372865, 0.0176383, 1.78953e-19, 0.372865, 0.0198605, 2.05216e-19, 
0.379478, -0.000142198, -1.17751e-19, 0.379478, 0.00208002, -7.42108e-20, 0.379479, 0.00430225, -3.11196e-20, 0.379479, 0.00652447, 1.0971e-20, 0.37948, 0.00874669, 5.15829e-20, 0.37948, 0.0109689, 9.06118e-20, 0.37948, 0.0131911, 1.28005e-19, 0.37948, 0.0154134, 1.63967e-19, 0.37948, 0.0176356, 1.99018e-19, 0.37948, 0.0198578, 2.33592e-19, 
0.386093, -0.000144905, -1.55316e-19, 0.386093, 0.00207732, -1.04411e-19, 0.386094, 0.00429954, -5.39381e-20, 0.386094, 0.00652176, -4.44056e-21, 0.386095, 0.00874398, 4.345e-20, 0.386095, 0.0109662, 8.96643e-20, 0.386095, 0.0131884, 1.33995e-19, 0.386095, 0.0154107, 1.7676e-19, 0.386095, 0.0176329, 2.18523e-19, 0.386095, 0.0198551, 2.59807e-19, 
